아파트ID,아파트명,지번주소,위도,경도,세대수,임대수,동수,주차대수,용적률,건폐율,건설사
25478,남현한일유앤아이2차,서울시 관악구 남현동 1077-1,37.472138,126.974683,40,0,1,45,229,52,한일건설(주)
105212,남현현대아이,서울시 관악구 남현동 1054-42,37.474941,126.972666,14,0,1,15,265,57,아이엔콘스(주)
9929,남현흥화브라운빌,서울시 관악구 남현동 1132,37.471223,126.973079,88,0,2,112,266,31,흥화공업 주식회사
135903,네스코로와(민간임대),서울시 관악구 남현동 1061-13,37.474998,126.981172,28,28,1,38,499,59,네스코건설(주)
15645,네스코뮤즈빌,서울시 관악구 남현동 602-216,37.472198,126.980583,15,0,1,25,256,58,네스코종건(주)
139966,네스코수피아(도시형),서울시 관악구 남현동 602-27,37.474006,126.980819,50,0,2,47,499,59,네스코건설(주)
121166,네스코승방,서울시 관악구 남현동 602-54,37.4743,126.980294,16,0,1,16,359,57,네스코건설(주)
120803,네스코시티,서울시 관악구 남현동 602-45,37.474889,126.980277,16,0,1,8,337,57,네스코건설(주)
104650,노블스톤,서울시 관악구 남현동 1072-50,37.473146,126.973493,10,0,1,13,251,51,(유)평산종합건설
103463,뉴타운,서울시 관악구 남현동 602-329,37.471931,126.980892,32,0,2,35,0,0,(주)광문종합건설
113337,다청림라인씨티(도시형),서울시 관악구 남현동 602-17,37.474606,126.980811,76,0,1,64,499,59,신예종합개발(주)
127591,더트라이앵글3차,서울시 관악구 남현동 602-57,37.474007,126.980392,8,0,1,3,347,59,다옴종합건설
13879,동송하이클래스(1071-3),서울시 관악구 남현동 1071-3,37.474219,126.972585,19,0,1,23,252,56,(주)동송종합건설
105751,동송하이클래스(602-163),서울시 관악구 남현동 602-163,37.472648,126.97939,18,0,1,18,278,54,(주)동송종합건설
112172,라움,서울시 관악구 남현동 602-110,37.471712,126.977458,14,0,1,12,199,58,(주)평위종합건설
103273,로미,서울시 관악구 남현동 602-201,37.472869,126.981049,10,0,1,14,594,59,로미주택건설(주)
14201,르메이에르강남타운1차,서울시 관악구 남현동 1059-1,37.47633,126.97852,46,0,1,113,732,59,르메이에르(주)
120899,리치골드빌,서울시 관악구 남현동 602-55,37.474111,126.980374,8,0,1,6,358,58,(주)원형건설
22136,문영마운틴,서울시 관악구 남현동 1072-57,37.472605,126.972534,19,0,1,22,248,56,(주)문영건설
101938,별장,서울시 관악구 남현동 602-323,37.471275,126.977962,12,0,1,18,271,59,
15655,삼성홈타운,서울시 관악구 남현동 602-200,37.472998,126.980945,12,0,1,13,298,54,
15638,샌트앤,서울시 관악구 남현동 602-154,37.472496,126.979596,15,0,1,19,285,58,(주)광문종합건설
22408,샌트앤2차,서울시 관악구 남현동 602-192,37.472741,126.979762,11,0,1,13,290,59,광문건설
126828,성원나이스,서울시 관악구 남현동 602-189,37.472971,126.97976,15,0,1,21,291,57,(주)모산건설
14691,세종하이츠,서울시 관악구 남현동 1072-63,37.473265,126.972632,19,0,1,21,240,55,(주)대헌건설
108272,센텀,서울시 관악구 남현동 1062-22,37.475491,126.979939,12,0,1,11,323,59,(주)프름에씨앤씨
105201,솔본,서울시 관악구 남현동 1085-17,37.473902,126.97753,18,0,1,23,221,40,주화건설(주)
140905,송림퍼스트빌,서울시 관악구 남현동 602-283,37.471552,126.978934,12,0,1,14,298,55,원섭종합건설(주)
129794,양지네스코빌,서울시 관악구 남현동 602-188,37.473102,126.980104,12,0,1,22,276,49,
22087,예성그랑펠리체,서울시 관악구 남현동 1138,37.473438,126.978079,129,0,3,150,234,25,예성종합건설(주)
3810,예성그린캐슬1차,서울시 관악구 남현동 1084-1,37.473284,126.976883,53,0,1,58,293,42,예성종합건설(주)
3809,예성그린캐슬2차,서울시 관악구 남현동 1134,37.473673,126.976097,86,0,1,98,263,34,예성종합건설(주)
9098,예성그린캐슬3차,서울시 관악구 남현동 1133,37.47109,126.97381,49,0,1,61,295,39,예성종합건설(주)
22977,예촌,서울시 관악구 남현동 1072-49,37.472791,126.973125,30,0,2,16,274,59,고현개발주식회사
112128,예촌그린,서울시 관악구 남현동 1072-46,37.472601,126.973014,9,0,1,12,279,59,광명종합건설
8559,예촌하이츠빌,서울시 관악구 남현동 1072-60,37.472845,126.973113,11,0,1,15,316,59,(주)중앙건설
12040,우림루미아트,서울시 관악구 남현동 1135,37.47246,126.97547,174,0,4,210,227,25,우림건설(주)
15505,우평,서울시 관악구 남현동 1081-4,37.474542,126.975471,19,0,1,24,217,52,우평토건(주)
117097,이산이랑,서울시 관악구 남현동 602-153,37.472059,126.979042,6,0,1,11,272,55,에이치엔종합건설(주)
105747,진영씨티파크,서울시 관악구 남현동 1053-14,37.473529,126.971928,8,0,1,8,199,58,
112079,카사빌,서울시 관악구 남현동 602-150,37.472235,126.979565,18,0,1,22,284,59,원광건설(주)
17829,풍산캐슬,서울시 관악구 남현동 1053-5,37.474753,126.971821,18,0,1,22,260,47,금정종합건설(주)
26586,플라워스위트,서울시 관악구 남현동 1086-7,37.473905,126.977869,24,0,2,26,204,38,(주)광명종합건설
122503,하이원팰리스,서울시 관악구 남현동 1062-11,37.475545,126.980166,8,0,1,6,347,59,하이원종합건설(주)
128327,하이파크,서울시 관악구 남현동 1079-3,37.472909,126.974761,48,0,1,62,218,31,엘빈종합건설(주)
140039,한솔아크로,서울시 관악구 남현동 602-218,37.472068,126.980215,12,0,1,12,260,52,원운종합건설(주)
123528,한울(도시형),서울시 관악구 남현동 602-182,37.473463,126.980511,20,0,2,17,197,49,희람종합건설(주)
10706,현대이즈빌,서울시 관악구 남현동 1058-7,37.476014,126.977976,19,0,1,20,295,58,경상건설주식회사
125687,CJ(도시형),서울시 관악구 봉천동 881-26,37.479845,126.947694,24,0,1,12,399,59,부운종합건설(주)
127862,KW타워,서울시 관악구 봉천동 877-23,37.480161,126.949366,7,0,1,4,399,54,주식회사 실용건설
114647,Q타워(도시형),서울시 관악구 봉천동 861-6,37.48164,126.952166,79,0,1,34,795,54,(주)세창토건
145689,SJ프리미어,서울시 관악구 봉천동 1599-5,37.479948,126.953639,20,0,1,11,658,59,예간종합건설(주)
106957,WS타워(도시형),서울시 관악구 봉천동 463-1,37.48674,126.947549,104,0,1,78,431,54,백상이앤씨건설(주)
138722,YK서울대,서울시 관악구 봉천동 912-16,37.482347,126.945309,26,0,1,13,499,57,(주)그린플러스종합건설
125085,YK타워(도시형),서울시 관악구 봉천동 912-14,37.482552,126.945173,24,0,1,12,399,59,(주)키움종합건설
114809,e편한세상서울대입구,서울시 관악구 봉천동 1730,37.47799,126.943451,1531,294,22,1751,230,23,대림산업(주)
108126,e편한세상서울대입구2차,서울시 관악구 봉천동 1733,37.478085,126.941571,519,89,10,770,220,26,"주식회사 삼호,(주)대림코퍼레이션"
1043,갑을,서울시 관악구 봉천동 1700,37.475076,126.95211,95,0,1,94,280,27,갑을건설(주)
1044,건영6차,서울시 관악구 봉천동 1701,37.4772,126.95186,184,0,3,173,394,28,(주)건영건설
104632,경원로얄시티,서울시 관악구 봉천동 148-139,37.479008,126.963701,19,0,1,22,226,47,경원주택 종합건설(주)
105951,경원시티,서울시 관악구 봉천동 63-45,37.482232,126.955402,19,0,1,22,199,47,경원주택종합건설(주)
130253,골드하임(도시형),서울시 관악구 봉천동 1606-9,37.476515,126.953614,41,0,1,21,199,42,(주)관전종합건설
130254,골드하임2차(도시형),서울시 관악구 봉천동 1606-1,37.476765,126.953452,18,0,1,9,199,46,(주)관전종합건설
23799,관악교수,서울시 관악구 봉천동 1617-44,37.47553,126.95558,12,0,1,18,262,48,(주)부미종합건설
9497,관악동부센트레빌,서울시 관악구 봉천동 1719,37.487382,126.950864,487,0,7,524,248,17,동부건설(주)
2987,관악드림타운,서울시 관악구 봉천동 1712,37.490479,126.950561,3544,0,44,5402,267,16,"동아건설산업(주),삼성물산"
100562,관악미래가,서울시 관악구 봉천동 148-129,37.479395,126.963707,19,0,1,28,299,59,뉴시공종합건설(주)
13033,관악브라운스톤,서울시 관악구 봉천동 1721,37.487916,126.957246,148,0,4,171,218,18,(주)이수건설
1048,관악우성,서울시 관악구 봉천동 1706,37.485423,126.959587,1597,0,8,1803,340,18,(주)우성건설
18216,관악월드메르디앙,서울시 관악구 봉천동 1724,37.483625,126.959046,118,0,2,130,241,26,월드건설(주)
25997,관악위버폴리스,서울시 관악구 봉천동 859-17,37.482563,126.953102,108,0,2,248,699,58,(주)풍성주택
140883,관악중앙하이츠포레,서울시 관악구 봉천동 1535-10,37.47959,126.939942,82,0,2,75,199,42,동우개발(주)
27616,관악청광플러스원,서울시 관악구 봉천동 1726,37.48744,126.944271,71,2,1,61,248,28,청광건설 주식회사
13358,관악캐스빌,서울시 관악구 봉천동 1690-162,37.476385,126.966778,17,0,1,17,282,58,(주)산수종건
15676,관악캠퍼스타워,서울시 관악구 봉천동 875-1,37.481223,126.950306,129,0,1,54,696,54,신원종합개발(주)
115229,관악태우미소가,서울시 관악구 봉천동 30-8,37.484004,126.955929,35,0,1,23,551,59,코아즈건설(주)
107439,관악파크푸르지오,서울시 관악구 봉천동 1728,37.482834,126.961341,363,0,7,417,246,21,(주)대우건설
2988,관악푸르지오,서울시 관악구 봉천동 1717,37.487336,126.96094,2104,0,23,2110,294,17,주식회사대우건설
100198,관악한일유앤아이,서울시 관악구 봉천동 1727,37.486778,126.950805,74,0,1,89,197,25,한일개발 주식회사
127369,관전G타워,서울시 관악구 봉천동 867-14,37.480117,126.950553,48,0,1,25,659,53,(주)관전종합건설
13365,그린,서울시 관악구 봉천동 1702,37.487695,126.936443,30,0,1,28,183,33,오대종합건설(주)
12770,길성,서울시 관악구 봉천동 1597-10,37.478014,126.953268,19,0,1,20,243,51,길성종합건설
103872,낙성대늘푸른1차,서울시 관악구 봉천동 1690-164,37.476317,126.967152,14,0,1,17,283,43,연합건설(주)
103871,낙성대늘푸른2차,서울시 관악구 봉천동 1690-159,37.476073,126.967144,14,0,1,14,249,48,
101554,낙성대에메랄드,서울시 관악구 봉천동 1690-158,37.476044,126.96693,7,0,1,8,249,39,에메랄드종합건설(주)
46,낙성대현대1차,서울시 관악구 봉천동 179-58,37.472736,126.965721,251,0,3,300,223,0,현대건설
3164,낙성대현대2차,서울시 관악구 봉천동 296,37.475169,126.959605,122,0,2,142,317,26,현대건설 주식회사
3332,낙성대현대홈타운,서울시 관악구 봉천동 1713,37.480798,126.963405,297,0,2,426,301,26,현대건설(주)
127056,남경(도시형),서울시 관악구 봉천동 1674-19,37.479349,126.958564,29,0,1,15,234,49,(주)형우인터내셔널
123685,노들리안3,서울시 관악구 봉천동 1667-13,37.482185,126.954544,1,0,1,0,408,52,신예종합개발(주)
123686,노들리안3(도시형),서울시 관악구 봉천동 1667-13,37.482176,126.954542,21,0,1,11,408,52,신예종합개발(주)
103693,노블레스,서울시 관악구 봉천동 905-10,37.485293,126.94187,19,0,1,20,292,51,바라본종합건설
109904,뉴그린,서울시 관악구 봉천동 1598-49,37.478627,126.953203,44,0,1,56,213,34,(주)닷컴종합건설
27218,뉴파크플러스,서울시 관악구 봉천동 1608-27,37.476061,126.9541,15,0,1,15,196,43,뉴먼종합건설(주)
105424,늘푸른,서울시 관악구 봉천동 916-22,37.48017,126.945402,27,0,1,28,336,56,주식회사종인이앤씨
120142,늘푸른3차,서울시 관악구 봉천동 1690-168,37.476604,126.967219,19,0,1,20,218,45,(주)종인이앤씨
106004,늘푸른5차,서울시 관악구 봉천동 1690-171,37.476699,126.967554,19,0,1,21,196,39,(주)종인이앤씨
27193,닷컴오뜨빌,서울시 관악구 봉천동 1592-17,37.475565,126.95242,10,0,1,16,286,32,
104143,대경,서울시 관악구 봉천동 1531-34,37.480902,126.938563,19,0,1,19,240,56,(주)오스빌건설
3165,대도,서울시 관악구 봉천동 37-83,37.485896,126.957081,40,0,1,0,400,0,대일건설
25767,대동황실,서울시 관악구 봉천동 1699-10,37.491563,126.946825,19,0,1,27,284,49,예비종합건설(주)
102793,대안그린,서울시 관악구 봉천동 926-2,37.482792,126.942335,18,0,1,21,248,49,주식회사 대안산업
108999,대영(도시형),서울시 관악구 봉천동 15-5,37.487015,126.959316,28,0,1,15,195,49,주식회사에이원디앤씨
22360,대우디오슈페리움1단지,서울시 관악구 봉천동 856-5,37.479873,126.95309,58,0,1,214,798,59,대우건설
22361,대우디오슈페리움2단지,서울시 관악구 봉천동 856-1,37.480232,126.952991,66,0,1,110,597,59,(주)대우건설
25032,대원,서울시 관악구 봉천동 1536-4,37.478882,126.940434,33,0,2,60,0,0,대원건설(주)
113123,더갤러리테라스,서울시 관악구 봉천동 100-20,37.481959,126.959171,27,0,1,23,199,38,청담에스씨건설 주식회사
144165,더라임,서울시 관악구 봉천동 63-17,37.482513,126.954719,12,0,1,5,658,55,(주)라온종합건설
130607,"더울림메트로타워(주,도시형)",서울시 관악구 봉천동 32-1,37.484572,126.954879,28,0,1,14,799,52,(주)한창종합건설
139625,더헤르미온(도시형),서울시 관악구 봉천동 1666-53,37.480675,126.955264,49,0,1,25,453,55,
113481,덕산에코빌,서울시 관악구 봉천동 1687-7,37.477542,126.964117,8,0,1,7,299,54,주식회사 덕산디오종합건설
124263,덕산타워,서울시 관악구 봉천동 866-2,37.480026,126.951453,20,0,1,10,637,59,주식회사 덕산디오종합건설
12890,도영힐,서울시 관악구 봉천동 934-4,37.484835,126.941096,19,0,1,22,297,56,예비종합건설(주)
10412,동아타운,서울시 관악구 봉천동 1629-2,37.47703,126.961128,121,0,1,137,386,54,동아건설
12741,동아타운21,서울시 관악구 봉천동 7-312,37.489015,126.957219,18,0,1,15,390,56,이공종합건설(주)
24470,동원낙성대,서울시 관악구 봉천동 1630-7,37.47646,126.96216,48,0,1,67,0,0,동원메이드건설(주)
3034,두산,서울시 관악구 봉천동 1708,37.484899,126.943154,2001,0,25,2721,324,22,두산건설(주)
118891,라온(도시형),서울시 관악구 봉천동 868-8,37.480454,126.951272,80,0,1,20,520,59,(주)한빛종합건설
123335,라온3,서울시 관악구 봉천동 895-1,37.481027,126.947485,27,0,1,13,398,58,(주)서유종합건설
14070,로얄클래스,서울시 관악구 봉천동 1593-14,37.474365,126.952657,19,0,1,29,295,32,엠케이엠종합건설주식회사
129162,로얄팰리스,서울시 관악구 봉천동 1692-17,37.475592,126.969712,14,0,1,12,199,36,(주)정든종합건설
103287,로얄훼미리,서울시 관악구 봉천동 1690-170,37.476499,126.96741,19,0,1,22,235,47,(주)종인이앤씨
114623,"리마크빌관악(민간임대,도시형)",서울시 관악구 봉천동 880-41,37.480426,126.948821,128,128,1,20,374,54,(주)케이티이엔지코어
108915,마에스트로캠퍼스타운(도시형),서울시 관악구 봉천동 893-12,37.482215,126.947352,117,0,1,35,399,36,(주)한미글로벌건축사사무소
118416,메이플스테이,서울시 관악구 봉천동 876-3,37.480529,126.950305,14,0,1,7,399,59,주식회사 덕산디오종합건설
1041,무학,서울시 관악구 봉천동 1531-39,37.481344,126.93867,81,0,1,65,0,0,무학건설(주)
104453,미래,서울시 관악구 봉천동 1654-14,37.475123,126.96978,19,0,1,25,246,49,(주)삼미종합건설
102763,미소가,서울시 관악구 봉천동 39-13,37.487045,126.955539,9,0,1,14,213,49,프라임디앤씨(주)
8467,반석블레스빌,서울시 관악구 봉천동 1615-17,37.47591,126.95473,49,0,1,0,266,40,반석종합건설
19633,반석푸른숲,서울시 관악구 봉천동 1723,37.46885,126.965503,137,0,3,141,251,25,반석종합건설(주)
2986,벽산블루밍1차,서울시 관악구 봉천동 1718,37.48952,126.945056,2105,0,18,2251,333,25,벽산건설(주)
1046,보라매롯데캐슬,서울시 관악구 봉천동 729-22,37.490735,126.924888,98,0,1,196,691,61,(주)롯데건설
48,보라매삼성,서울시 관악구 봉천동 1698-1,37.494315,126.928184,710,0,8,709,268,28,삼성중공업(주)
105479,보람,서울시 관악구 봉천동 685-103,37.492863,126.93404,33,0,2,31,0,0,태원종합건설주식회사
24204,보람하이빌,서울시 관악구 봉천동 100-519,37.48183,126.959851,16,0,1,17,239,48,하이스트종합건설(주)
3166,복권,서울시 관악구 봉천동 645-87,37.488191,126.938505,108,0,3,0,0,0,
14023,봉천두솔,서울시 관악구 봉천동 1526-16,37.480665,126.941348,14,0,1,11,277,59,한국택지건설주식회사
13945,봉천로마아트빌,서울시 관악구 봉천동 635-457,37.489623,126.939435,19,0,1,24,175,37,로마종합건설(주)
10413,봉천벽산블루밍3차,서울시 관악구 봉천동 1720,37.488516,126.944652,281,0,5,329,276,18,벽산건설(주)
